,配管表,,,,,,,,,,,,,,,,,,,,,,
,配管種類,,,,,,,,,,,,,,,,,,,,,,
,Size,,,,,,,Outer Diameter,,Inner Diameter,,Thickness,,Unit Weight,,減圧弁の騒音計算に使用,,,,,,,
,,,,,,,,mm,in,mm,in,mm,in,kg/m,lb/ft,For SPL,,,,,,,
QS_PIPETABLE,GradeCO,SizeCO,SizeType,PipeGrade,Metric,Inch,DIN,OD_M,OD_I,ID_M,ID_I,Thick_M,Thick_I,Weight_M,Weight_I,Sa,A,B,,,,,
,7,32,1,ANSI Sch160,32A,NPS1 1/4,DN32,42.164,1.66,29.464,1.16,6.35,0.25,5.59481179138322,3.76,19,828,778,,,,,
,7,40,1,ANSI Sch160,40A,NPS1 1/2,DN40,48.26,1.9,33.9852,1.338,7.1374,0.281,7.2315918367347,4.86,20,744,725,,,,,
,7,50,1,ANSI Sch160,50A,NPS2,DN50,60.325,2.375,42.8498,1.687,8.7376,0.344,11.1003446712018,7.46,21.5,744,725,,,,,
,7,65,1,ANSI Sch160,65A,NPS2 1/2,DN65,73.025,2.875,53.975,2.125,9.525,0.375,14.8946984126984,10.01,22,599,622,,,,,
,7,80,1,ANSI Sch160,80A,NPS3,DN80,88.9,3.5,66.6496,2.624,11.1252,0.438,21.3079002267574,14.32,23,599,622,,,,,
,7,100,1,ANSI Sch160,100A,NPS4,DN100,114.3,4.5,87.3252,3.438,13.4874,0.531,33.4944716553288,22.51,24.5,557,593,,,,,
,7,125,1,ANSI Sch160,125A,NPS5,DN125,141.3002,5.563,109.5502,4.313,15.875,0.625,49.0438820861678,32.96,26,472,529,,,,,
,7,150,1,ANSI Sch160,150A,NPS6,DN150,168.275,6.625,131.7498,5.187,18.2626,0.719,67.479977324263,45.35,27,472,512,,,,,
,7,200,1,ANSI Sch160,200A,NPS8,DN200,219.075,8.625,173.0502,6.813,23.0124,0.906,111.137365079365,74.69,28.5,449,512,,,,,
,7,250,1,ANSI Sch160,250A,NPS10,DN250,273.05,10.75,215.9,8.5,28.575,1.125,172.070222222222,115.64,28.5,405,465,,,,,
,7,300,1,ANSI Sch160,300A,NPS12,DN300,323.85,12.75,257.2004,10.126,33.3248,1.312,238.47885260771,160.27,28.5,390,455,,,,,
,7,350,1,ANSI Sch160,350A,NPS14,DN350,355.6,14,284.1752,11.188,35.7124,1.406,281.392249433107,189.11,29,390,455,,,,,
,7,400,1,ANSI Sch160,400A,NPS16,DN400,406.4,16,325.4248,12.812,40.4876,1.594,364.927551020408,245.25,29,371,441,,,,,
,7,450,1,ANSI Sch160,450A,NPS18,DN450,457.2,18,366.7252,14.438,45.2374,1.781,459.042403628118,308.5,29,371,441,,,,,
,7,500,1,ANSI Sch160,500A,NPS20,DN500,508,20,407.9748,16.062,50.0126,1.969,564.198081632653,379.17,29.5,360,433,,,,,
,8,6,2,DIN 2448,6A,NPS1/8,DN6,10.2,0.401574803149606,7,0.275590551181102,1.6,0.062992125984252,0.344,0.23118561414203,14.5,1137,1087,,,,,
